Content,Date,User
"No hay un solo tema en su “gobierno” en el que no de peores resultados que ningún presidente. Todo se le está yendo de las manos. La economía, la seguridad, TODO. Es un completo fracasado. Pero a #ElDementeDePalacio le encanta oir su propia y voz. #ElPeorPresidenteDeLaHistoria",11 ago.,@TCiceronis
"Inepto se están perdiendo miles de vidas, si no quieres hacer nada, que te den una pensión y ya mejor renuncia.",11 ago.,@Quetzal0518
"Los que ocasiona la pobreza en este país es gente como usted, comunistas que solo buscan la destrucción de la economía y someter a la gente dándoles limosnas, impidiendo su prosperidad a toda costa destruyendo todo",11 ago.,@rr_analu
"Que no se supone que cuando en las urnas te dan el poder la confianza se les deposita a uds. Y por cierto, han traicionado esa confianza descaradamente, con ineptitud, cinismo, incapacidad e indolencia. INÚTILES!",11 ago.,@avila0815
"Buen dia mi presidente

Un poco tarde por el trafico pero aqui estamos presentes para verle y escucharle.

Dios lo bendiga.

Saludos.",11 ago.,@forozcolg
"@lopezobrador_ ha dicho que son tiempos de definiciones. Que se está con la 4T o en contra. Víctor Manuel Toledo, de  @SEMARNAT_mx aceptó que no cree en la 4T. Entró como caballo de Troya para sabotear. Frena licencias y permisos  para aeropuerto, refinería y tren maya. Ya hiede.",11 ago.,@MiguelCanton1
"Que bueno que sea el pueblo el que se cuide solo, porque a ti te vale un pepino.
El pueblo no confía en tí.",11 ago.,@RGermenos
Que chistoso.... porque el pueblo de Mexico en ti no confía,11 ago.,@RBorealis
"Nomás que la responsabilidad no sólo es del pueblo, sino sobre todo y en gran parte de su incompetente gobierno, y en ese gobierno, ya es imposible confiar.",11 ago.,@AXL__tw
"Traducción: sálvese quien pueda y háganle como puedan. El sexenio de AMLO es un sexenio perdido. Van 53,000.",11 ago.,@cortesrelloe50
La ciudadanía responsable e inteligente no confía en el gobierno de López Obrador para superar ningún problema.,11 ago.,@aracelibs
"Tiene toda nuestra confianza señor presidente!

#EsUnHonorEstarConObrador",11 ago.,@DraAleMont
"@lopezobrador_ no quiere que se diga q van más de 53 mil muertos en Mexico por #COVID19 
No quiere q demos cuenta de la peor tragedia en décadas. No quiere q digamos q la estrategia ha tenido grandes problemas.

Por favor no lo digas y no retuitees este tipo de mensajes.",11 ago.,@GHLicona
"@lopezobrador_ CÍNICO y delincuente eres tú
México 🇲🇽 si es un narco estado pero contigo que proteges DESCARADAMENTE a los delincuentes.
Tu envidia y odio a @FelipeCalderon te lleva a CALUMNIAR cada vez que se te da la gana.
Tu “gob” es el PEOR de todos  en la historia.",11 ago.,@Juan1250Mexico
"Cuando dejarás de decir y hacer pendejadas y nos platicas de

¿Cifras INEGI.
Inflación en julio.  
Violencia por detención de ""El Marro"". 
Crisis presupuestal en estados.
Pérdidas en PEMEX.
Feminicidios. 
Índices de pobreza.  
Inseguridad?",10 ago.,@MonomitoMex
"@lopezobrador_ no quiere que tengas nada, te quiere sobajado a sus pies. Él no quiere nuestro país ni lo respeta. Es #MALOparaMexico",10 ago.,@Clauzua
"Excelente , el bienestar del pueblo 
Por el bien de México primero los pobres 
#EsUnHonorEstarConObrador
#YoConAMLO",10 ago.,@IKE0908
"@lopezobrador_ En tú segundo año de desgobierno se incrementaron los niveles de pobreza extrema que alcanzarán al 15. 9% de las personas en ésta condición . Primero los pobres. López Obrador es #MALOParaMéxico
#Valquirias #Mirmidones #Nessios #SomosMéxico #MexicoConvoca",10 ago.,@Republicano74
"El gobierno diario te bombardea con nuevos escándalos y decisiones mal tomadas. Entonces te da como 24 horas para reaccionar.
Es alarmante que no se reaccione a las cínicas afirmaciones: Vamos bien
Ya se acabó, ya no se tolera la corrupción.
Y la oposición invisible
#X1MxUnido",10 ago.,@JuanPer15965724
"#MALOparaMéxico que el porro standupero no reconozca un solo error en todo lo que va de desgobierno es una pena ya que el mensaje es muy claro, nada para nadie y planeando la dictadura a mano alzada",10 ago.,@Jeepsyking77
"@lopezobrador_ es #MALOparaMéxico porque derrocha dinero irracionalmente en sus inútiles obras faraónicas, en lugar de usarlo para recatar al país.

#Mirmidones",10 ago.,@jos_sicu
"@lopezobrador_ es #MALOparaMéxico porque ha ahuyentado la inversión, ha recortado presupuestos, y ha desaparecido instituciones y fideicomisos a su conveniencia.

#Mirmidones",10 ago.,@jos_sicu
"@lopezobrador_ es #MALOparaMéxico al llevar la economía del país en caída libre, con un desplome jamás visto, del orden de 10 puntos del PIB.

#Mirmidones",10 ago.,@jos_sicu
"@lopezobrador_ si le molesta que nos enteremos que van 52000 muertos por COVID19, empiece por #UsarCubrebocas y tomar las medidas necesarias para controlar la pandemia, en lugar de pedir a el @El_Universal_Mx y al @Reforma que no hablen de los muertos porque no es importante.",10 ago.,@azulxrojo
"#DonBraguetas 

Haga usted el favor de ir a chingar a su madre con todo y su cambio. 

Todas esas personas fallecidas por Covid-19 y sus familias merecen respeto y sus pinches burlitas socarronas se las puede meter en el culo!

#AmloRidiculoMundial",10 ago.,@Charal2
"#ElDementeDePalacio Cree que seguir culpando a los laboratorios es justificación para casi dos años de desabasto de medicamentos. Su gobierno cuesta vidas y él, quejándose de las protestas. Así lo recordará la historia. #ElSexenioPerdido",10 ago.,@TCiceronis
"Mamarracho, tu sales a decir que no quieres que los periódicos reporten nuestro desastroso 3er lugar por muertes en Covid. 

Y tu (mamarracho) te pones a exponer tu verdad, donde consideras que en un sexenio se vivió un narco-estado.

Ya estas desvariando horrible 🤦🏻‍♂️",10 ago.,@serabenh
"Ayer en acto politiquero presentas un toque de silencio por los muertos de COVID-19, todo fue una vil hipocresía, hoy atacas porque se publican en los diarios que México es el 3er lugar el número de muertos, no te interesan las víctimas, solo te interesa tu campaña, inhumano.",10 ago.,@HoracioLuki
Regalas migajas ya vimos que no es la solución!,10 ago.,@CHEQUE55
"Así es, Presidente, un bienestar sin derramamiento de sangre como le gusta al PAN, como al narcotraficante Felipe Calderón que se alió al narcotráfico para usar al ejército para atacar a los contras de sus socios y decir que ""les declaró la guerra"".",10 ago.,@Mamonymex
"Y con que dinero garantizas el bienestar, si te la pasas destruyendo la generación de riquezas, imbécil.",10 ago.,@victorlopezrosa
"No hay bienestar sin empleos dignos, sin educación, sin crecimiento económico.",10 ago.,@UnidosVSMorena
"Todo en tiempo FUTURO...
Ya llevas casi 2 AÑOS y NO HAS PODIDO HACER NADA, INÚTIL.",10 ago.,@basurin3
"Y con eso quieres tapar el mal manejo?
Un toque de queda es suficiente?
Diosito HAZNOS EL FAVOR!!!",10 ago.,@RudoVisionTV
"Estuvo buena la peda verdad? Y de ahí saliste a dar tu minuto de silencio, te faltó salir vomitado y con putas #AmloRidiculoMundial",10 ago.,@lucia000
Subete el cierre pinche Mamaracho #mamarracho,10 ago.,@EmilAguilar331
"🤦🏻‍♂️ cuanta pinch3 demagogia, si te importara te podrías cubrebocas, no te harías el valiente, el machito. 
#NiUnVotoAMORENA2021
#FueraAMLO por corrupto, inepto y traidor.",10 ago.,@CarlosSalinas03
Silencio es lo que deberías tener todos los días. Tus mentiras son mayores y peores cada vez. Mejor atiende a los enfermos. A nadie le sirven los homenajes como este.,10 ago.,@AliciaAlarcon
"1.-El personal médico que continúa salvando vidas, lo hace a pesar de ti y tu gobierno. Son Héroes.
2.-Tienes responsabilidad en el número de muertes por negligencia, ignorancia y falta de liderazgo. 
3.-No es lo mismo vociferar la quema de brujas, que dar resultados a la Nación.",10 ago.,@DavidTriforma
"Sigues pensando que todo esto te cayó como anillo al dedo? Crees que vas a rescatar el desastre con este show? Olvida el desempleo, la falta de inversión, la pobreza extrema. 52,000 es mucho después de tantas pendejadas.",10 ago.,@avila0815
"No vociferaste tú y el muñeco de ventrílocuo de @HLGatell #DrMuerte que México no sobrepasaria los 5 mil muertes idiotas!

Llegaremos a 60 mil muertos en agosto y ofreceras más disculpas al personal médico que carece de insumos para enfrentar a COVID 19!

#LopezEstasBienPendejo",10 ago.,@oso3339
Miserable. Tu mediocridad está destruyendo la vida y patrimonio de millones de mexicanos. Nunca mexico tuvo un presidente tan poca cosa sin valor y lleno de mentiras demagogia y odio. CERO RESULTADOS mexico está a la deriva manejado por puro inepto. #LopezEstasBienPendejo,10 ago.,@Nicososachingon
"Un homenaje, en especial uno luctuoso, es un evento de alta formalidad

No sale uno todo arrugado, con ropa informal Y LA BRAGUETA ABIERTA a presidirlo

ERES UN INÚTIL, NI PARA ESO SIRVES. No puedes apoyar a salvar vidas y ahora ni siquiera a honrar a los muertos

#VotoUtil2021",10 ago.,@mazacuato
"Sr @lopezobrador_ este minuto de silencio solo confirma su absurda soberbia y la magnitud de su cinismo. Esto es una burla a la sociedad completa y a miles de familias que ahora están de luto.

Le importa mucho MEXICO??Pues lárguese y deje de hacer más daño del que ya ha hecho",10 ago.,@jequesa
"Toque de silencio para te vayas!!!!

#LOPEZGenocida
#LOPEZTraidor
#LOPEZalPenal",10 ago.,@EugeniaLaraG1
"¡Pa pinches homenajes cabrón!

Le voy a decir a un amigo - que su padre acaba de fallecer hace 1 día - que te paraste en medio del patio a guardar un minuto de silencio... 

Jijo de la chingada...",10 ago.,@josegrillosr
"¿Es mucho pedir tantita madre?
Se les quitó recursos al sector salud y en lugar de dar mejor ambiente se trajeron médicos cubanos a pasear y gastar un buen de dinero y de resultados dudosos.",10 ago.,@EduardoLagunero
"“Bla bla bla 
Fanaticos síganme adorando ciegamente, mientras pretendo ser humano”",9 ago.,@FestivalChin
"¿Y si mejor dejas de hacerte pendejo, y se toman medidas enérgicas, se destinan recursos suficientes para atender la pandemia y el desempleo, así como combatir en serio el crimen organizado?

Las familias mexicanas no necesitan ROLLOS NI HOMENAJES ESTÚPIDOS, EXIGIMOS RESULTADOS.",9 ago.,@mazacuato
"Es como si el Iceberg hace un homenaje para los fallecidos del titanic. 

Urge pida licencia!✍️🧐",9 ago.,@DonPorfifirio
"Eres perverso López, todavía recordamos que decías que la pandemia te vino como anillo al dedo.",9 ago.,@Quetzal0518
Toque de vergüenza es lo que debería hacer.,9 ago.,@cparadal
"Señor López, ¿porqué siempre insultas al país que te confirió las riendas del gobierno? Digo, que servidor público tan privado simulando condolencias en la comodidad del palacio. Un digno homenaje será cuando tus giras y discursos sean en hospitales y cementerios...
#COVID19",9 ago.,@PacoTrejoR
"Que vergüenza que uses producción para un vídeo en memoria de los fallecidos, y que los uses como propaganda...porque esperar hasta los 50K? 

Que te recomendó epigmenio hacer a los 65K?

Ya vas a recomendar el uso del cubre bocas o seguirás de arrogante cínico?

#lopezgenocida",9 ago.,@metienne_64
"Y si mejor corre a Gattel, se pone a trabajar y le da resultados a sus jefes el pueblo de México",9 ago.,@jo52170739
"Ya con eso las 50 mil muertes se sienten menos, los familiares seguro le agradecen ese acto y no le recriminan que desde un principio Ud haya minimizado el problema, que siga diciendo que ya se domó la pandemia y que @HLGatell sea un incompetente. Ese acto es para purgar SU culpa",9 ago.,@cda_adria
Y si mejor dan equipo e insumos y los bonos que les prometieron al personal médico. Eso si seria útil y estas acciones que son pura pose,9 ago.,@maritaluisamar
¿Y el cubrebocas?,9 ago.,@alarcondibujos
"Mejor pon presupuesto en los hospitales y deja de comprar ventiladores que no sirven a Barttlet al quintuple de lo que valen , ya tiene 70 casas y aún le siguen dando oportunidades de corrupción, eres un inepto",9 ago.,@GusEspejel
"Que le den el toque de silencio a su gobierno que ha sido desastroso , usted es un miserable , miente todos los días , el peor presidente en la historia de México. Usted ya está en el basurero de la historia . Victoriano Huerta está a su nivel .",9 ago.,@gerryboy10
"El mejor homenaje a los caídos, es que renuncies, por que eres #LopezCorruptoInepto un Genocida en acción. Dejas a tu paso muerte, destrucción , división y rencor Estás maldito desde que naciste y tú llegada al poder, hizo caer la maldicion sobre México #minutodesilencioporMexico",9 ago.,@PLakech
"Circo

Porque dar presupuesto de verdad es muy caro",9 ago.,@CeltaMexa
"Y porque mejor no te pones un pinchi cubrebocas para que pongas el ejemplo... te lo repito en tu idioma para que entiendas

La mayoría de la gente que está muriendo son seguidores tuyos que ya no podrán VOTAR X TI O TU PARTIDO

A ver si así entiendes HDTPM",9 ago.,@clubultra
"¿Qué se siente tener todo el poder del mundo y no tener el respeto de nadie?

¡Saludos cordiales mi buen Peje!",9 ago.,@StarwalkLucifer
"Trabaje al respecto e invierta recursos!!!
Guardar silencio no le cuesta un peso!!
Esa debería de ser una muestra de apoyo y solidaridad desde el primer fallecimiento, no cuando ya iban 50 000!!",9 ago.,@Elsadu19
No sería mejor un toque de silencio de 3 horas durante las mañaneras?,9 ago.,@ElAmaDeCasa1
"Equipo de protección, salarios justos, apoyo real... 
Justicia para los familiares de aquellos que hoy ya no están!!! 

No quiero un minuto de silencio!! 
Quiero que te pongas a trabajar por #México!!! 
Quiero que despiertes de tu #EsquizofreniaPolitica",9 ago.,@911EDiaz
"En vez de mandar condolencias, ¿por qué no cambia la estrategia y evita las muertes?

Son patéticos y mediocres, nada les sale bien.",9 ago.,@MariettoPonce
“Ejte... ya me dijeron... que... está bajando mi popularidad por no... solidarizarme antes con... las familias... de... las víctimas... y que ya nadie le cree a López-Gatell... íbamos bien hasta que bajé en las encuestas que yo hago...” - Escúchelo con paráfrasis simultánea.,9 ago.,@FernandoCanek
"Esta larga caminata es una muestra clara de la falsa Humildad del P. López y su Simulada austeridad Republicana.
 Lo exhibe sin mascaras tal como es, Soberbio, Déspota, Orgulloso.
 La caminata triunfal de un Emperador con un pueblo en la tragedia y la pobreza.",9 ago.,@cuattro1968
5 meses después... Más de 50 mil muertes por #COVID19mx. Muchas de ellas muertes evitables.,9 ago.,@marianagc
"Ponga el ejemplo y no ande turisteando por todo México, irresponsable.",9 ago.,@AleLadyBird
Cinco meses se tardó ud. presidente @lopezobrador_ en rendir homenaje a los fallecidos por #Covid19 y en reconocer la sacrificada labor de los trabajadores de la salud.  Espero no se tarde tanto en reconocer lo equivocado de su estrategia.,9 ago.,@anaterearanda
"Siempre tan patriótico y humanista.

Usted es un digno representante del pueblo.",9 ago.,@forozcolg
"“Como anillo al dedo”
“No pasa nada, abrácense”
“Enemigo, detente”
“Para finales de abril vamos a estar fuera”
“Usaré tapabocas cuando se termine la corrupción en México”

¿Tu homenaje no será demagogia? Digo, porque creo que no te importan mucho.",9 ago.,@pedroj86
